office,town,candidate,party,votes,vote_percent
Town Clerk,Farmington,Paula B. Ray,R,4520,100.00%
Board of Education,Farmington,Andrea Sobinski,D,3364,18.25%
Board of Education,Farmington,William Beckert,D,3252,17.64%
Board of Education,Farmington,Ellen Siuta,D,3271,17.74%
Board of Education,Farmington,Sylvie C. Binette,R,2654,14.40%
Board of Education,Farmington,Kristi Brouker,R,2822,15.31%
Board of Education,Farmington,Christopher J. Fagan,R,3072,16.66%
Board of Assessment Appeals,Farmington,Madelyn Colon,D,2991,49.10%
Board of Assessment Appeals,Farmington,Mark Simpson,R,3101,50.90%
Town Plan & Zoning Full Term,Farmington,Matthew Pogson,D,3177,25.93%
Town Plan & Zoning Full Term,Farmington,Barbara Brenneman,D,3206,26.17%
Town Plan & Zoning Full Term,Farmington,David Houf,R,2776,22.66%
Town Plan & Zoning Full Term,Farmington,Jack Matava,R,3094,25.25%
Town Plan & Zoning To Fill Vacancy for Two Years,Farmington,Inez St. James,D,3065,49.78%
Town Plan & Zoning To Fill Vacancy for Two Years,Farmington,Hilary W. Donald,R,3092,50.22%
Town Plan & Zoning Alternates,Farmington,Joel Nowakowski,D,3077,25.41%
Town Plan & Zoning Alternates,Farmington,Paula O'Brien,D,3285,27.12%
Town Plan & Zoning Alternates,Farmington,Michael Grabulis,R,2898,23.93%
Town Plan & Zoning Alternates,Farmington,Mindy Ogan,R,2851,23.54%
Zoning Board of Appeals,Farmington,Robert Phillips,D,3055,25.23%
Zoning Board of Appeals,Farmington,Jon L. Schoenhorn,D,3108,25.67%
Zoning Board of Appeals,Farmington,Johnny Carrier,R,2978,24.60%
Zoning Board of Appeals,Farmington,John Brockelman,R,2967,24.50%
Zoning Board of Appeals Alternates,Farmington,John Tucker,D,3031,25.21%
Zoning Board of Appeals Alternates,Farmington,Larry P. Levesque,D,3011,25.04%
Zoning Board of Appeals Alternates,Farmington,Toni Berlandy,R,2934,24.40%
Zoning Board of Appeals Alternates,Farmington,Chris Forster,R,3049,25.36%
Constables,Farmington,Peter Bagdigian,D,3521,33.79%
Constables,Farmington,Diane M. Rogers,R,3656,35.09%
Constables,Farmington,Geno Avenoso,R,3243,31.12%
First Selectman,Franklin,"Charles W. Grant, II",D,402,76.14%
First Selectman,Franklin,Joseph P. Levasseur,PC,126,23.86%
Selectman,Franklin,Thomas A. Craney,D,229,39.08%
Selectman,Franklin,Russell C. Beisiegel,R,243,41.47%
Selectman,Franklin,Matthew Calvert,PC,114,19.45%
Town Clerk,Franklin,Debra S. Beisiegel,R,499,100.00%
Town Treasurer,Franklin,Patricia Osten,D,307,52.66%
Town Treasurer,Franklin,Kimberly Benjamin,R,276,47.34%
Tax Collector,Franklin,Kelsey Allard,D,456,100.00%
Board of Finance,Franklin,Derek Allard,D,260,22.71%
Board of Finance,Franklin,Calli E. Carboni,D,251,21.92%
Board of Finance,Franklin,Veronica Calvert,R,303,26.46%
Board of Finance,Franklin,Richard A. Handfield,R,331,28.91%
Board of Finance Alternate,Franklin,Rudy Bourbeau,D,278,49.91%
Board of Finance Alternate,Franklin,Roland Mihok,R,279,50.09%
Board of Education,Franklin,Chris Friese,D,327,22.96%
Board of Education,Franklin,Katherine Ericson,D,368,25.84%
Board of Education,Franklin,Peter Calvert,R,372,26.12%
Board of Education,Franklin,Kimberly Benjamin,R,357,25.07%
Board of Assessment Appeals,Franklin,Calli E. Carboni,D,258,45.50%
Board of Assessment Appeals,Franklin,Peter Ballaro,R,309,54.50%
Planning and Zoning Commission,Franklin,Rudy Bourbeau,D,254,15.03%
Planning and Zoning Commission,Franklin,Kelsey Allard,D,250,14.79%
Planning and Zoning Commission,Franklin,Patricia Osten,D,274,16.21%
Planning and Zoning Commission,Franklin,Jeremy Beisiegel,R,256,15.15%
Planning and Zoning Commission,Franklin,Matthew Calvert,R,335,19.82%
Planning and Zoning Commission,Franklin,James Wheeler,R,321,18.99%
Planning and Zoning Commission Alternate,Franklin,Leo A. Bienvenue,D,392,49.68%
Planning and Zoning Commission Alternate,Franklin,Don McClure,R,397,50.32%
Zoning Board of Appeals,Franklin,Traci L. Hastings,R,482,49.08%
Zoning Board of Appeals,Franklin,Alden Miner,R,500,50.92%
Zoning Board of Appeals Alternate,Franklin,Richard H. Weingart,R,484,100.00%
Library Directors,Franklin,Vicki A. Friedrich,D,312,20.18%
Library Directors,Franklin,Joan Seidel,R,433,28.01%
Library Directors,Franklin,Matthew Calvert,R,385,24.90%
Library Directors,Franklin,Margaret S. Ayer,R,416,26.91%
Town Council,Glastonbury,Larry Niland,D,3673,8.83%
Town Council,Glastonbury,Jake McChesney,D,3155,7.59%
Town Council,Glastonbury,Deb Carroll,D,3452,8.30%
Town Council,Glastonbury,Mary LaChance,D,3562,8.56%
Town Council,Glastonbury,Tom Gullotta,D,4052,9.74%
Town Council,Glastonbury,Jill Barry,D,4048,9.73%
Town Council,Glastonbury,William T. Finn,R,2904,6.98%
Town Council,Glastonbury,Kurt P. Cavanaugh,R,3524,8.47%
Town Council,Glastonbury,"Stewart ""Chip"" Beckett",R,3806,9.15%
Town Council,Glastonbury,Whit Osgood,R,3321,7.98%
Town Council,Glastonbury,George P. Norman,R,3206,7.71%
Town Council,Glastonbury,Lawrence J. Byar,R,2891,6.95%
Board of Finance,Glastonbury,James McIntosh,D,3402,50.34%
Board of Finance,Glastonbury,Jennifer M. Sanford,R,3356,49.66%
Board of Education,Glastonbury,"David Peniston, Jr.",D,3605,26.28%
Board of Education,Glastonbury,Doug Foyle,D,3728,27.18%
Board of Education,Glastonbury,Rosemary Coggeshall,R,3313,24.15%
Board of Education,Glastonbury,Eric George,R,3072,22.39%
Board of Assessment Appeals,Glastonbury,Manisha Srivastava,D,3491,51.69%
Board of Assessment Appeals,Glastonbury,David Cordone,R,3263,48.31%
Zoning Board of Appeals,Glastonbury,Jaye Winkler,D,3335,24.73%
Zoning Board of Appeals,Glastonbury,Sandy O'Leary,D,3941,29.23%
Zoning Board of Appeals,Glastonbury,Timothy J. Lamb,R,3135,23.25%
Zoning Board of Appeals,Glastonbury,Michael T. Fitzpatrick,R,3073,22.79%
Board of Fire Commissioners,Glastonbury,Rich Quagliaroli,D,3838,56.70%
Board of Fire Commissioners,Glastonbury,John Cafazzo,R,2931,43.30%
First Selectman,Goshen,Robert P Valentine,R,612,100.00%
Selectman,Goshen,Dexter S Kinsella,D,327,45.42%
Selectman,Goshen,Steven M Romano,R,393,54.58%
Town Clerk,Goshen,Barbara L Breor,R,633,100.00%
Town Treasurer,Goshen,James A Bernard,R,621,100.00%
Board of Finance Full Term,Goshen,George Zeidenstein,D,354,37.62%
Board of Finance Full Term,Goshen,Allan D Walker,R,587,62.38%
Board of Finance To Fill Vacancy for Four Years,Goshen,William P Lane,D,277,38.37%
Board of Finance To Fill Vacancy for Four Years,Goshen,Russell B Hurley,R,445,61.63%
Board of Finance Alternate To Fill Vacancy for Two Years,Goshen,"Patrick J. Reilly, Sr.",D,274,38.92%
Board of Finance Alternate To Fill Vacancy for Two Years,Goshen,Alan H. Booth,R,430,61.08%
Board of Assessment Appeals,Goshen,Leya L. Edison,D,350,38.42%
Board of Assessment Appeals,Goshen,Donna L. Molon,R,561,61.58%
Planning and Zoning Commission,Goshen,Cynthia A. Barrett,D,399,41.96%
Planning and Zoning Commission,Goshen,Mark S. Harris,R,552,58.04%
Planning and Zoning Commission Alternates,Goshen,Nigel Plummer,D,249,19.61%
Planning and Zoning Commission Alternates,Goshen,Thomas P. Carey,R,502,39.53%
Planning and Zoning Commission Alternates,Goshen,Laura J. Lemieux,R,519,40.87%
Fire Commissioners,Goshen,William P. Lane,D,309,23.41%
Fire Commissioners,Goshen,Donald M. Sage,R,483,36.59%
Fire Commissioners,Goshen,Martin J. Connor,R,528,40.00%
Fire Commissioner Alternate,Goshen,Antonio F. Damiani,R,594,100.00%
Constable,Goshen,Henrietta C. Horvay,D,266,10.02%
Constable,Goshen,William P. Lane,D,286,10.77%
Constable,Goshen,Robert M. Goldberg,D,214,8.06%
Constable,Goshen,Peter A. Grusauskas,R,494,18.60%
Constable,Goshen,Barndon W. Ives,R,533,20.07%
Constable,Goshen,Alfred L. Shull,R,386,14.53%
Constable,Goshen,Anders A. Nygren,R,477,17.96%
Library Board of Directors,Goshen,Henrietta C. Horvay,D,289,22.35%
Library Board of Directors,Goshen,Terri A. Truczinskas,R,525,40.60%
Library Board of Directors,Goshen,Lynette A. Miller,R,479,37.05%
First Selectman,Granby,B. Scott Kuhnly,R,1991,100.00%
Selectmen,Granby,James C. Lofink,D,1171,22.52%
Selectmen,Granby,Sally S. King,D,1261,24.25%
Selectmen,Granby,Edward E. Ohannessian,R,1350,25.97%
Selectmen,Granby,Mark Neumann,R,1417,27.26%
Board of Finance,Granby,Frederick A. Moffa,D,1730,31.39%
Board of Finance,Granby,Alfred G. Wilke,R,1889,34.28%
Board of Finance,Granby,Gordon C. Bischoff,R,1892,34.33%
Board of Education,Granby,Brandon C. Webster,D,1310,16.57%
Board of Education,Granby,Valorie A. Hollister,D,1195,15.12%
Board of Education,Granby,Kimberly L. Becker,D,1184,14.98%
Board of Education,Granby,Melissa E. Migliaccio,R,1508,19.08%
Board of Education,Granby,Stephen Royer,R,1245,15.75%
Board of Education,Granby,Sarah Thrall,R,1463,18.51%
Board of Assessment Appeals,Granby,Daniel Chapple,D,1183,46.50%
Board of Assessment Appeals,Granby,Celia Eggert,R,1361,53.50%
Planning and Zoning Commission,Granby,Eric Lukingbeal,D,1722,31.97%
Planning and Zoning Commission,Granby,Margaret Q. Chapple,D,1749,32.47%
Planning and Zoning Commission,Granby,Eric W. Myers,R,1916,35.57%
Planning and Zoning Commission Alternate,Granby,Christine L. Chinni,D,1752,100.00%
Zoning Board of Appeals,Granby,Wayne E. Chapple,D,1701,46.96%
Zoning Board of Appeals,Granby,Robert M. Lindeyer,R,1921,53.04%
Zoning Board of Appeals Alternate Full Term,Granby,Suzanne L. Yucha,D,1684,46.56%
Zoning Board of Appeals Alternate Full Term,Granby,William O'Leary,R,1933,53.44%
Zoning Board of Appeals Alternate To Fill Vacancy for Two Years,Granby,David Hennessey,D,1750,100.00%
Town Moderator,Granby,John E. Adams,R,2074,100.00%
First Selectman,Greenwich,Sandy Litvack,D,0,0.00%
First Selectman,Greenwich,Peter J. Tesei,R,0,0.00%
Selectman,Greenwich,Drew Marzullo,D,0,0.00%
Selectman,Greenwich,John F. Toner,D,0,0.00%
Town Clerk,Greenwich,Carmella C. Budkins,R,0,0.00%
Tax Collector,Greenwich,Howard Richman,D,0,0.00%
Tax Collector,Greenwich,Ted Laudonia,R,0,0.00%
Board of Estimate and Taxation,Greenwich,Elizabeth K. Krumeich,D,0,0.00%
Board of Estimate and Taxation,Greenwich,Leslie Moriarty,D,0,0.00%
Board of Estimate and Taxation,Greenwich,Jill Oberlander,D,0,0.00%
Board of Estimate and Taxation,Greenwich,Jeffrey S. Ramer,D,0,0.00%
Board of Estimate and Taxation,Greenwich,Anthony Turner,D,0,0.00%
Board of Estimate and Taxation,Greenwich,David A. Weisbrod,D,0,0.00%
Board of Estimate and Taxation,Greenwich,Bill Drake,R,0,0.00%
Board of Estimate and Taxation,Greenwich,Andy Duus,R,0,0.00%
Board of Estimate and Taxation,Greenwich,Karen Fassuliotis,R,0,0.00%
Board of Estimate and Taxation,Greenwich,Debra Hess,R,0,0.00%
Board of Estimate and Taxation,Greenwich,Michael Mason,R,0,0.00%
Board of Estimate and Taxation,Greenwich,Leslie L. Tarkington,R,0,0.00%
Board of Education Four to be Elected Not More than Two from One Party,Greenwich,Meghan E. Olsson,D,0,0.00%
Board of Education Four to be Elected Not More than Two from One Party,Greenwich,Kathleen Jordan Stowe,D,0,0.00%
Board of Education Four to be Elected Not More than Two from One Party,Greenwich,Jason Auerbach,R,0,0.00%
Board of Education Four to be Elected Not More than Two from One Party,Greenwich,Peter D. Bernstein,R,0,0.00%
Board of Education Four to be Elected Not More than Two from One Party,Greenwich,Peter Sherr,R,0,0.00%
Board of Assessment Appeals,Greenwich,Mary B. McNamee,D,0,0.00%
Board of Assessment Appeals,Greenwich,Laurence B. Simon,D,0,0.00%
Board of Assessment Appeals,Greenwich,Jack Kriskey,R,0,0.00%
Board of Assessment Appeals,Greenwich,Mark Pruner,R,0,0.00%
Board of Assessment Appeals,Greenwich,Jeff Reardon,R,0,0.00%
Constables,Greenwich,James Fahy,D,0,0.00%
Constables,Greenwich,Philip Michael Pittocco,D,0,0.00%
Constables,Greenwich,Don Romeo,D,0,0.00%
Constables,Greenwich,Donna Maloney,R,0,0.00%
Constables,Greenwich,Siegmun G. Pottgen,R,0,0.00%
Constables,Greenwich,Tony Stelluti,R,0,0.00%
Constables,Greenwich,John J. Thompson,R,0,0.00%
Representative Town Meeting District 1,Greenwich,Andrea E. Anthony,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Katherine Ashworth,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Judy G. Badia,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,"Carl G. R. Carlson, Jr.",NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Eward D. Dadakis,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Jessica B. DelGuercio,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Dean C. Goss,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Dean L. Goss,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Judith G. Goss,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Alanna M. Hynes,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Kieran E. Ingold,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,"Frederick Lee, Jr.",NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Anthony G. Lopez,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Jaysen Lee Medhurst,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,"Elizabeth ""Sanders"" Mills",NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,"Russel G. ""Grant"" Perkins, Jr.",NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Daniel E.P. Quigley,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Robert Robins,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,"Melinda K. ""Mindy"" Smith",NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Helma H. Varga,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,James D. Vaughn,NonP,0,0.00%
Representative Town Meeting District 1,Greenwich,Marla M. Weston,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Frank J. Baratta,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Duncan G. Burke,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Nancy B. Burke,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,P. Jude Collins,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Donald R. Conway,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,John C. Cracraft,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Franklin I. David,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Fridolf A. Hanson,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Michele F. Klosson,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Katherine N. LoBalbo,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Kristine S. Lowe,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Mary Ellen D. Markowitz,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Michael J. Metzger,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Cecilia H. Morgan,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Wilma Nacinovich,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Lorelei Brooke O'Hagan,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Eileen J. Toretta,NonP,0,0.00%
Representative Town Meeting District 2,Greenwich,Douglas J. Wells,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Robert J. Allen,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Louise T. Bavis,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Thomas Philip Conelias,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Dawn M. Fortunato,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Ed J. Lopez,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Rosalind Nicastro,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,"Sylverster J. Pecora, Sr.",NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Adam A. Rothman,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Steven P. Rubin,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Allison M. Walsh,NonP,0,0.00%
Representative Town Meeting District 3,Greenwich,Walter W. Urda,WI,0,0.00%
Representative Town Meeting District 4,Greenwich,Gregory D. Brown,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Ronald F. Carosella,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Thomas John Greco,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Susan L. McCabe,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,"Robert J. McKnight, Jr.",NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Maria Madeleine Popp,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,"Alex J. Popp, Jr.",NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Romulo E. Samaniego,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Josiane M. Schaffner-Parnell,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Samarpana Tamm,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,J. Robert Tuthill,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Donald R. Vitti,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Lucy H. Von Brachel,NonP,0,0.00%
Representative Town Meeting District 4,Greenwich,Bonnie Zeh,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Jason Auerbach,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Jennifer L. Baird,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Jeffrey S. Bardos,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Michael E. Basham,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,"Joseph H. Benoit, Jr.",NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Robert K. Brady,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,"Edward T. Broadhurst, III",NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Ella D. Cohen,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Nancy E. Cooper,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Stephanie L. D'Alton Barrett,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Christina S. Downey,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Delbert G. Eberhardt,NonP,0,0.00%
Representative Town Meeting District 5,Greenwich,Edwin D. Jr. Hardman,NonP,0,0.00%
