office,town,candidate,party,votes,vote_percent
Zoning Board Of Appeals Five Year Term Begins 2024,Bozrah,Carol Ann Roux,D,282,49.82%
Zoning Board Of Appeals Five Year Term Begins 2024,Bozrah,John Onsager,R,284,50.18%
Board of Assessment Appeals,Bozrah,Abby von Halem,D,320,54.98%
Board of Assessment Appeals,Bozrah,Patricia  Goff,R,262,45.02%
First Selectman,Branford,Jamie Cosgrove,R,4702,100.00%
Selectman,Branford,Raymond E. Dunbar Jr,D,3381,50.61%
Selectman,Branford,Angie Higgins,R,3299,49.39%
Town Clerk,Branford,Lisa E. Arpin,R,4543,100.00%
Town Treasurer,Branford,Kurt Schwanfelder,D,3441,50.68%
Town Treasurer,Branford,Deborah Conklin,R,3348,49.32%
Board of Education Full Term,Branford,Shawn Tiernan,D,3672,27.55%
Board of Education Full Term,Branford,Judith Barron,D,3551,26.64%
Board of Education Full Term,Branford,Kevin Reiss,R,2934,22.01%
Board of Education Full Term,Branford,Adam Greenberg,R,3172,23.80%
Board of Education To Fill Vacancy for Two Years,Branford,Ram C. Shrestha,D,3353,50.02%
Board of Education To Fill Vacancy for Two Years,Branford,Laura Kiernan Troidle,R,3350,49.98%
Board of Assessment Appeals,Branford,Joseph Fazzino,D,3667,55.22%
Board of Assessment Appeals,Branford,Jason Driscoll,R,2974,44.78%
Constables,Branford,Francis Walsh,D,3889,15.07%
Constables,Branford,Nancy McCormack,D,3504,13.58%
Constables,Branford,Kevin Coughlin,D,3357,13.01%
Constables,Branford,Maryann Amore,D,3283,12.72%
Constables,Branford,George David Wells,R,2693,10.44%
Constables,Branford,Richard Aitro,R,2796,10.84%
Constables,Branford,George Weted,R,3027,11.73%
Constables,Branford,Dennis Nardella,R,3255,12.61%
Representative Town Meeting 1st District,Branford,Judith Barron,D,578,12.37%
Representative Town Meeting 1st District,Branford,Mark McCall,D,517,11.06%
Representative Town Meeting 1st District,Branford,Kevin Coughlin,D,546,11.68%
Representative Town Meeting 1st District,Branford,Alisa Waterman,D,543,11.62%
Representative Town Meeting 1st District,Branford,Shannen Sharkey,R,602,12.88%
Representative Town Meeting 1st District,Branford,Lindsay Marottoli Greenberg,R,636,13.61%
Representative Town Meeting 1st District,Branford,Frank Twohill,R,635,13.59%
Representative Town Meeting 1st District,Branford,Tricia Anderson,R,616,13.18%
Representative Town Meeting 2nd District,Branford,Joshua Brooks,D,465,29.96%
Representative Town Meeting 2nd District,Branford,Peter Hentschel,D,443,28.54%
Representative Town Meeting 2nd District,Branford,Stephen Chamberlain,R,309,19.91%
Representative Town Meeting 2nd District,Branford,Chris Hynes,R,335,21.59%
Representative Town Meeting 3rd District,Branford,Adrian Bonenberger,D,476,32.80%
Representative Town Meeting 3rd District,Branford,Tom Keefe,D,479,33.01%
Representative Town Meeting 3rd District,Branford,Peter Black,R,261,17.99%
Representative Town Meeting 3rd District,Branford,Ralph Murray,R,235,16.20%
Representative Town Meeting 4th District,Branford,Dan Adelman,D,531,12.91%
Representative Town Meeting 4th District,Branford,Shahida Soomro,D,508,12.35%
Representative Town Meeting 4th District,Branford,Ram C. Shrestha,D,598,14.54%
Representative Town Meeting 4th District,Branford,Maryann Amore,D,532,12.93%
Representative Town Meeting 4th District,Branford,Teryl Imperato,R,480,11.67%
Representative Town Meeting 4th District,Branford,Victoria Verderame,R,502,12.21%
Representative Town Meeting 4th District,Branford,Chiran Neupane,R,498,12.11%
Representative Town Meeting 4th District,Branford,Karen Hesse,R,464,11.28%
Representative Town Meeting 5th District,Branford,John Hartwell,D,608,12.58%
Representative Town Meeting 5th District,Branford,Abigail E. Adams,D,601,12.44%
Representative Town Meeting 5th District,Branford,Tracy Everson,D,629,13.01%
Representative Town Meeting 5th District,Branford,Alex Larsson,D,602,12.46%
Representative Town Meeting 5th District,Branford,Carolyn Sires,R,590,12.21%
Representative Town Meeting 5th District,Branford,Dennis T. Flanigan,R,596,12.33%
Representative Town Meeting 5th District,Branford,Ray Ingraham,R,632,13.08%
Representative Town Meeting 5th District,Branford,Kyle M. Nelson,R,575,11.90%
Representative Town Meeting 6th District,Branford,Chad Edgar,D,378,14.53%
Representative Town Meeting 6th District,Branford,Chris Sullivan,D,427,16.41%
Representative Town Meeting 6th District,Branford,Nancy McCormack,D,435,16.72%
Representative Town Meeting 6th District,Branford,Anthony Alfone,R,474,18.22%
Representative Town Meeting 6th District,Branford,Gino Popolizio,R,453,17.41%
Representative Town Meeting 6th District,Branford,Joseph Loffredo,R,435,16.72%
Representative Town Meeting 7th District,Branford,Donna Laich,D,391,24.67%
Representative Town Meeting 7th District,Branford,Susan Dahill,D,411,25.93%
Representative Town Meeting 7th District,Branford,Kevin Healy,R,389,24.54%
Representative Town Meeting 7th District,Branford,Barbara Maresca,R,394,24.86%
Mayor,Bridgeport,Joseph P. Ganim,D,5729,41.28%
Mayor,Bridgeport,David R. Herz,R,765,5.51%
Mayor,Bridgeport,John Gomes,IND,5550,39.99%
Mayor,Bridgeport,Lamond T. Daniels,PC,1836,13.23%
City Clerk,Bridgeport,Lydia N. Martinez,D,7496,76.55%
City Clerk,Bridgeport,Terry Sullivan,R,2296,23.45%
Town Clerk,Bridgeport,Charlie Stallworth,D,7652,78.63%
Town Clerk,Bridgeport,Jose L. Quiroga,R,2080,21.37%
Board of Education,Bridgeport,Andre Woodson Sr.,D,6340,23.27%
Board of Education,Bridgeport,Tehiba Williams-Bain,D,6133,22.51%
Board of Education,Bridgeport,David Gelin,R,1591,5.84%
Board of Education,Bridgeport,Albert Benejan,WF,711,2.61%
Board of Education,Bridgeport,Joann Kennedy,WF,1395,5.12%
Board of Education,Bridgeport,Albert Benejan,IND,3117,11.44%
Board of Education,Bridgeport,Nicole Christine Nelson,IND,3735,13.71%
Board of Education,Bridgeport,Willie Medina,IND,4226,15.51%
City Sheriffs,Bridgeport,Stephen M. Nelson,D,6518,19.83%
City Sheriffs,Bridgeport,Ricardo Guzman,D,6259,19.04%
City Sheriffs,Bridgeport,Richard Paoletto,D,5946,18.09%
City Sheriffs,Bridgeport,Michael Moretti,R,1809,5.50%
City Sheriffs,Bridgeport,Michael Garrett,R,1709,5.20%
City Sheriffs,Bridgeport,Lee Grisby II,R,1435,4.37%
City Sheriffs,Bridgeport,Usiel Frias Brito,IND,2832,8.62%
City Sheriffs,Bridgeport,Angel Deliz Pedroza,IND,3002,9.13%
City Sheriffs,Bridgeport,Wilfredo Martinez,IND,3361,10.22%
Council Members District 130,Bridgeport,Matthew McCarthy,D,1117,39.21%
Council Members District 130,Bridgeport,Scott Burns,D,1129,39.63%
Council Members District 130,Bridgeport,Louis T. Savino,R,309,10.85%
Council Members District 130,Bridgeport,Francis Kalangala,R,294,10.32%
Council Members District 131,Bridgeport,Tyler Mack,D,490,37.15%
Council Members District 131,Bridgeport,Jorge Cruz Sr.,D,497,37.68%
Council Members District 131,Bridgeport,Juan M. Uribe,R,71,5.38%
Council Members District 131,Bridgeport,Gail Villarnovo,R,85,6.44%
Council Members District 131,Bridgeport,Tyler Mack,WF,56,4.25%
Council Members District 132,Bridgeport,Rolanda Smith,D,607,29.74%
Council Members District 132,Bridgeport,Dasha T. Spell,D,536,26.26%
Council Members District 132,Bridgeport,Vallorie L. Clark,R,147,7.20%
Council Members District 132,Bridgeport,Peter Perillo,R,161,7.89%
Council Members District 132,Bridgeport,Robert E. Halstead,IND,288,14.11%
Council Members District 132,Bridgeport,Milton L. Johnson,IND,302,14.80%
Council Members District 133,Bridgeport,Aikeem Boyd,D,559,31.71%
Council Members District 133,Bridgeport,Jeanette Herron,D,533,30.23%
Council Members District 133,Bridgeport,Javier Leon,R,165,9.36%
Council Members District 133,Bridgeport,Patrick Nobou,R,153,8.68%
Council Members District 133,Bridgeport,Aikeem Boyd,WF,61,3.46%
Council Members District 133,Bridgeport,Jeanette Herron,IND,292,16.56%
Council Members District 134,Bridgeport,Michelle  Lyons,D,1073,42.08%
Council Members District 134,Bridgeport,AmyMarie Vizzo-Paniccia,D,867,34.00%
Council Members District 134,Bridgeport,Leona Delvecchio,R,297,11.65%
Council Members District 134,Bridgeport,Janice Friscia,R,313,12.27%
Council Members District 135,Bridgeport,Mary Mcbride-Lee,D,973,32.40%
Council Members District 135,Bridgeport,Richard Ortiz,D,892,29.70%
Council Members District 135,Bridgeport,Louriem McKlosky,R,157,5.23%
Council Members District 135,Bridgeport,Joseph D. Thompson,IND,467,15.55%
Council Members District 135,Bridgeport,Digna M. Veloz,IND,461,15.35%
Council Members District 136,Bridgeport,Frederick Hodges,D,559,45.74%
Council Members District 136,Bridgeport,Alfredo Castillo,D,560,45.83%
Council Members District 136,Bridgeport,Shalonda Amaker,R,0,0.00%
Council Members District 136,Bridgeport,Philip Flynn,R,103,8.43%
Council Members District 137,Bridgeport,Maria Ines Valle,D,652,32.53%
Council Members District 137,Bridgeport,Aidee Nieves,D,666,33.23%
Council Members District 137,Bridgeport,Joseph Christiansen,R,54,2.69%
Council Members District 137,Bridgeport,Ramona Marquez,R,48,2.40%
Council Members District 137,Bridgeport,Maria I. Hernandez,IND,274,13.67%
Council Members District 137,Bridgeport,Josue Efrain Jorge,IND,310,15.47%
Council Member District 138,Bridgeport,Jazmarie Melendez,D,861,28.64%
Council Member District 138,Bridgeport,Maria Pereira,D,835,27.78%
Council Member District 138,Bridgeport,Brian Banacowski,R,175,5.82%
Council Member District 138,Bridgeport,Victor A. Jones,R,161,5.36%
Council Member District 138,Bridgeport,Michael J. Young,IND,372,12.38%
Council Member District 138,Bridgeport,Tony Barr,IND,382,12.71%
Council Member District 138,Bridgeport,Kevin G. Monks,WI,100,3.33%
Council Member District 138,Bridgeport,Samia S. Suliman,WI,120,3.99%
Council Member District 139,Bridgeport,Eneida Martinez,D,575,37.00%
Council Member District 139,Bridgeport,Ernest E. Newton II,D,642,41.31%
Council Member District 139,Bridgeport,Tasha E. Brown,R,123,7.92%
Council Member District 139,Bridgeport,Tammy L. Beaudoin,R,111,7.14%
Council Member District 139,Bridgeport,Tammy Roseboro,WF,102,6.56%
Council Member District 139,Bridgeport,Cecil C. Young,WI,1,0.06%
Board of Finance Full Term,Bridgewater,Walter Barlow,D,148,32.67%
Board of Finance Full Term,Bridgewater,Dennis Macdonald,D,133,29.36%
Board of Finance Full Term,Bridgewater,Walter Barlow,R,85,18.76%
Board of Finance Full Term,Bridgewater,Dennis Macdonald,R,87,19.21%
Board of Finance To Fill Vacancy for Four Years,Bridgewater,Charles Harris,D,149,63.14%
Board of Finance To Fill Vacancy for Four Years,Bridgewater,Charles Harris,R,87,36.86%
Board of Assessment Appeals,Bridgewater,Brad Goldstein,D,143,59.34%
Board of Assessment Appeals,Bridgewater,Roberta Allen,D,0,0.00%
Board of Assessment Appeals,Bridgewater,Brad Goldstein,R,0,0.00%
Board of Assessment Appeals,Bridgewater,Roberta Allen,R,98,40.66%
Planning & Zoning Commission Full Five Year Term Begins 2023,Bridgewater,Alex McNaughton,D,150,62.24%
Planning & Zoning Commission Full Five Year Term Begins 2023,Bridgewater,Alex McNaughton,R,91,37.76%
Planning & Zoning Commission Full Five Year Term Begins 2024,Bridgewater,Michael Dubos,D,143,61.64%
Planning & Zoning Commission Full Five Year Term Begins 2024,Bridgewater,Michael Dubos,R,89,38.36%
Planning & Zoning Commission Alternate Three Year Term Beings 2023,Bridgewater,James Askey,D,143,61.37%
Planning & Zoning Commission Alternate Three Year Term Beings 2023,Bridgewater,James Askey,R,90,38.63%
Planning & Zoning Commission Alternate Three Year Term Begins 2024,Bridgewater,Daniel Mart,D,145,62.50%
Planning & Zoning Commission Alternate Three Year Term Begins 2024,Bridgewater,Daniel Mart,R,87,37.50%
Zoning Board of Appeals Five Year Term Begins 2023,Bridgewater,Susan Patrick,D,148,62.45%
Zoning Board of Appeals Five Year Term Begins 2023,Bridgewater,Susan Patrick,R,89,37.55%
Zoning Board of Appeals Five Year Term Begins 2024,Bridgewater,Marc Isolda,D,144,62.07%
Zoning Board of Appeals Five Year Term Begins 2024,Bridgewater,Marc Isolda,R,88,37.93%
Mayor,Bristol,Scott W. Rosado,D,4724,39.15%
Mayor,Bristol,Jeffrey Caggiano,R,7343,60.85%
Treasurer,Bristol,David J. Preleski,D,5638,47.76%
Treasurer,Bristol,Rob Parenti,R,6166,52.24%
Council Member District 1,Bristol,Andrew M. Rasmussen-Tuller,D,2099,23.14%
Council Member District 1,Bristol,Kimberly Caron,D,2012,22.19%
Council Member District 1,Bristol,Erick Rosengren,R,2460,27.13%
Council Member District 1,Bristol,Sebastian Panioto,R,2498,27.54%
Council Member District 2,Bristol,Liza Salgado-Sirko,D,1699,21.16%
Council Member District 2,Bristol,"Morris ""Rippy"" Patton IV",D,1633,20.33%
Council Member District 2,Bristol,Jacqueline Olsen,R,2294,28.56%
Council Member District 2,Bristol,Susan Tyler,R,2405,29.95%
Council Member District 3,Bristol,Mark Dickau,D,1433,22.89%
Council Member District 3,Bristol,David Landi,D,1366,21.82%
Council Member District 3,Bristol,Cheryl Thibeault,R,1811,28.93%
Council Member District 3,Bristol,Andrew Howe,R,1650,26.36%
Board of Education Full Term,Bristol,Maria Pirro Simmons,D,5134,15.01%
Board of Education Full Term,Bristol,Corey Nagle,D,5124,14.98%
Board of Education Full Term,Bristol,Shelby Rafaniello Pons,D,5215,15.25%
Board of Education Full Term,Bristol,Lorianne Osenkowski,R,6321,18.48%
Board of Education Full Term,Bristol,Kristen Giantonio,R,6304,18.43%
Board of Education Full Term,Bristol,Russell Anderson,R,6101,17.84%
Board of Education To Fill Vacancy for Two Years,Bristol,Jill Fitzsimons-Bula,D,5114,46.64%
Board of Education To Fill Vacancy for Two Years,Bristol,Jennifer Van Gorder,R,5851,53.36%
Board of Assessment Appeals,Bristol,Ann Marie Heering,D,4660,21.61%
Board of Assessment Appeals,Bristol,Cynthia Chesky,D,4765,22.09%
Board of Assessment Appeals,Bristol,Mary Alford,R,6245,28.96%
Board of Assessment Appeals,Bristol,Greg Klimek,R,5897,27.34%
First Selectman,Brookfield,Steve Dunn,D,2812,53.90%
First Selectman,Brookfield,Tara Carr,R,2405,46.10%
Selectman,Brookfield,Bob Belden,D,2808,54.12%
Selectman,Brookfield,Joseph J. Rondini,R,2380,45.88%
Town Clerk,Brookfield,Andrea DiStephan,D,3024,58.48%
Town Clerk,Brookfield,Gary Goetz,R,2147,41.52%
Town Treasurer,Brookfield,John Lucas,D,2811,54.34%
Town Treasurer,Brookfield,Robert Guarino,R,2362,45.66%
Board of Finance,Brookfield,Brian Hoffmann,D,2733,26.99%
Board of Finance,Brookfield,Naheed Quaisar,D,2557,25.25%
Board of Finance,Brookfield,Agnieszka Stepniak,R,2419,23.89%
Board of Finance,Brookfield,Andrew Koehm,R,2416,23.86%
Board of Education Not More Than Two From One Party,Brookfield,Stephanie Sikora,D,2818,19.32%
Board of Education Not More Than Two From One Party,Brookfield,Wendy Youngblood,D,2798,19.18%
Board of Education Not More Than Two From One Party,Brookfield,Robert Fischetto,R,2334,16.00%
Board of Education Not More Than Two From One Party,Brookfield,Sarah Devine,R,2598,17.81%
Board of Education Not More Than Two From One Party,Brookfield,Austin Monteiro,R,2095,14.36%
Board of Education Not More Than Two From One Party,Brookfield,Monique Matthews,R,1943,13.32%
Board of Assessment Appeals Full Term,Brookfield,Julie Kerton,D,2649,52.23%
Board of Assessment Appeals Full Term,Brookfield,Elliott C. Morales,R,2423,47.77%
Board of Assessment Appeals To Fill Vacancy for Two Years,Brookfield,Shannon Riley,D,2564,51.42%
Board of Assessment Appeals To Fill Vacancy for Two Years,Brookfield,Christopher Donnelly,R,2422,48.58%
Planning Commission,Brookfield,Courtney Knapp,D,2783,34.73%
Planning Commission,Brookfield,Scott Dale,D,2675,33.38%
Planning Commission,Brookfield,Gregory Petriccione,R,2555,31.89%
Zoning Commission Full Term,Brookfield,Sean Turner,D,2726,27.49%
Zoning Commission Full Term,Brookfield,Anthony Papucci,D,2562,25.83%
Zoning Commission Full Term,Brookfield,Morris Badoud,R,2323,23.42%
Zoning Commission Full Term,Brookfield,Dionisio Fontana,R,2306,23.25%
Zoning Commission To Fill Vacancy for Two Years,Brookfield,Jeff Kass,D,2745,54.66%
Zoning Commission To Fill Vacancy for Two Years,Brookfield,Bishendra M. Komar,R,2277,45.34%
Zoning Board of Appeals,Brookfield,Elijah Huling III,D,2578,26.11%
Zoning Board of Appeals,Brookfield,Richard S. Briggs,D,2494,25.26%
Zoning Board of Appeals,Brookfield,Liam J. Enea,R,2466,24.98%
Zoning Board of Appeals,Brookfield,Leanna Hinger,R,2335,23.65%
First Selectman,Brooklyn,Richard Ives,D,587,38.82%
First Selectman,Brooklyn,Austin Tanner,R,925,61.18%
Board of Selectmen,Brooklyn,Joe Voccio,D,649,42.78%
Board of Selectmen,Brooklyn,Ray Preece,R,868,57.22%
Town Clerk,Brooklyn,Katherine Bisson,D,1032,100.00%
Board of Finance,Brooklyn,Heather A. Allen,D,801,26.65%
Board of Finance,Brooklyn,Kenneth Dykstra,D,716,23.82%
Board of Finance,Brooklyn,Brandon Zurek,R,726,24.15%
Board of Finance,Brooklyn,Lance W. Metzger Sr.,R,763,25.38%
Board of Finance--To Fill Vacancy for Four Years,Brooklyn,Carrie Barna,D,672,45.37%
Board of Finance--To Fill Vacancy for Four Years,Brooklyn,Cindy Dehner,R,809,54.63%
Board of Education,Brooklyn,Ailla Wasstrom-Evans,D,808,24.80%
Board of Education,Brooklyn,Mae Lyons,D,861,26.43%
Board of Education,Brooklyn,Isaias D. Sostre,R,771,23.66%
Board of Education,Brooklyn,Debra M. Metzger,R,818,25.11%
Board of Assessment Appeals,Brooklyn,Carolyn Teed-Ives,D,660,22.25%
Board of Assessment Appeals,Brooklyn,Susan J. Wasstrom,D,678,22.86%
Board of Assessment Appeals,Brooklyn,Joanne Eiler,R,820,27.65%
Board of Assessment Appeals,Brooklyn,Justin G. Phaiah,R,808,27.24%
Selectman,Burlington,David Goshdigian,D,1245,33.70%
Selectman,Burlington,Joshua Plourde,R,1256,34.00%
Selectman,Burlington,Cheryl Byrne,R,1193,32.30%
Town Treasurer,Burlington,Sharon Farmer,D,1198,49.40%
Town Treasurer,Burlington,Sean Scully,R,1227,50.60%
Board of Finance,Burlington,Kathleen Zabel,D,1357,33.71%
Board of Finance,Burlington,Gerald Mullen,R,1341,33.31%
Board of Finance,Burlington,Steve Carrier,R,1328,32.99%
Board of Assessment Appeals,Burlington,Andrew Ugalde,D,1462,100.00%
Planning & Zoning Commission,Burlington,Richard A. Miller,D,1285,32.43%
Planning & Zoning Commission,Burlington,Vincent Lambri,D,1264,31.90%
Planning & Zoning Commission,Burlington,John Hebert,R,1413,35.66%
Planning & Zoning Commission,Burlington,**,R,0,0.00%
Zoning Board of Appeals,Burlington,Michelle Bernetich,D,1215,33.00%
Zoning Board of Appeals,Burlington,Jeffrey DuBois,R,1295,35.17%
Zoning Board of Appeals,Burlington,"William Mastrogiovanni, Jr.",R,1172,31.83%
Regional Board of Education,Burlington,Rachel McFadden,D,1260,21.17%
Regional Board of Education,Burlington,Adam Ammirata,D,1101,18.50%
Regional Board of Education,Burlington,Amy Boisvert-Baltrush,R,1285,21.59%
Regional Board of Education,Burlington,Matt Cummings,R,1169,19.64%
Regional Board of Education,Burlington,Paul Omichinski,R,1137,19.10%
First Selectman,Canaan,David R. Barger,D,274,60.75%
First Selectman,Canaan,Greg D. Marlowe,R,177,39.25%
Selectman,Canaan,Christopher S. Kinsella,D,213,48.74%
Selectman,Canaan,Judy A. Jacobs,R,224,51.26%
Board of Finance Full Term,Canaan,Thomas R. Wilson,D,258,31.16%
Board of Finance Full Term,Canaan,Corinna M. Fleming,D,242,29.23%
Board of Finance Full Term,Canaan,Carol A. Staats,R,174,21.01%
Board of Finance Full Term,Canaan,Marisa L. Ohler,R,154,18.60%
Board of Finance To Fill Vacancy for Four Years,Canaan,David C. Wilburn,D,212,50.36%
